Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label,age
5036319,F,NO,YES,0,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-13534,-555,1,0,0,0,Laborers,1,0,37
5116606,M,YES,YES,0,450000,Working,Incomplete higher,Married,House / apartment,-15344,-4599,1,0,1,0,Laborers,2,0,42
5089218,F,YES,NO,1,225000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10136,-6488,1,1,1,0,Sales staff,3,0,28
5068648,M,NO,YES,0,405000,Working,Secondary / secondary special,Single / not married,With parents,-24166,-1054,1,0,0,0,Laborers,1,0,66
5143560,F,NO,NO,2,112500,Working,Secondary / secondary special,Married,With parents,-17296,-745,1,0,0,0,Core staff,4,0,47
5024925,F,NO,NO,0,157500,Pensioner,Higher education,Married,House / apartment,-21149,365243,1,0,0,0,Cooking staff,2,0,58
5029082,M,NO,YES,0,202500,Pensioner,Secondary / secondary special,Widow,House / apartment,-12732,365243,1,0,1,0,Core staff,1,0,35
5116633,M,NO,YES,0,297000,Pensioner,Higher education,Single / not married,House / apartment,-11664,365243,1,0,0,0,Laborers,1,0,32
5126518,M,YES,NO,0,315000,Working,Higher education,Married,House / apartment,-18973,-2265,1,0,1,0,Laborers,2,0,52
5104945,M,NO,YES,3,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-10669,-412,1,1,1,0,Laborers,5,0,29
5116991,M,YES,YES,0,180000,Working,Secondary / secondary special,Married,House / apartment,-20509,-3505,1,0,1,0,Laborers,2,0,56
5096340,M,YES,NO,0,202500,Pensioner,Secondary / secondary special,Widow,House / apartment,-13592,365243,1,0,1,0,Core staff,1,0,37
5024670,M,NO,YES,1,360000,Working,Higher education,Separated,House / apartment,-9743,-1585,1,0,0,0,Medicine staff,2,0,27
5062095,M,YES,NO,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-13484,-1812,1,1,1,0,Sales staff,1,0,37
5079057,M,YES,NO,0,121500,Working,Secondary / secondary special,Married,House / apartment,-15406,-6904,1,0,1,0,Drivers,2,0,42
5041881,F,NO,NO,0,112500,Working,Secondary / secondary special,Civil marriage,Rented apartment,-11524,-2530,1,0,0,0,Drivers,2,0,32
5053117,F,YES,NO,1,900000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-21719,-1420,1,0,0,0,Core staff,3,0,60
5115921,F,YES,YES,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-21310,-314,1,0,0,0,Low-skill Laborers,2,0,58
5150221,F,YES,YES,0,135000,Working,Secondary / secondary special,Married,House / apartment,-10240,-2441,1,0,0,0,Managers,2,0,28
5026166,M,YES,YES,0,261000,Pensioner,Higher education,Married,House / apartment,-16923,365243,1,0,0,0,High skill tech staff,2,0,46
5100171,F,YES,YES,0,121500,Pensioner,Higher education,Married,House / apartment,-22442,365243,1,0,0,0,Accountants,2,0,61
5126294,M,NO,NO,0,202500,Working,Secondary / secondary special,Married,House / apartment,-15948,-11884,1,1,0,0,Accountants,2,0,44
5149980,M,NO,YES,1,94500,State servant,Higher education,Married,House / apartment,-15936,-4520,1,0,0,0,Drivers,3,0,44
5089580,M,YES,NO,0,225000,State servant,Secondary / secondary special,Married,House / apartment,-24261,-460,1,1,1,0,Managers,2,0,66
5041320,M,NO,NO,0,630000,Working,Higher education,Single / not married,Office apartment,-14096,-3289,1,0,0,0,Accountants,1,0,39
5105499,M,NO,YES,0,202500,Working,Higher education,Married,House / apartment,-18095,-1495,1,0,0,0,Managers,2,0,50
5095514,F,YES,YES,0,360000,Working,Secondary / secondary special,Married,House / apartment,-16507,-1161,1,0,1,0,Drivers,2,0,45
